restaurant_id,name,country,city,cuisine,latitude,longitude
4146,El Diez,Mexico,Cuauhtémoc,,19.417993,-99.159825
4147,Orbita,Mexico,Cuauhtémoc,mexican;coffee_shop,19.417884,-99.159776
4148,Marcello,Mexico,Cuauhtémoc,,19.418079,-99.15954
4149,Sanborns Peralvillo,Mexico,Cuauhtémoc,international,19.462087,-99.127154
4150,100 Montaditos,Mexico,Cuauhtémoc,spanish,19.412722,-99.167036
4151,Cafebrería El Péndulo,Mexico,Cuauhtémoc,,19.418206,-99.158882
4152,Delirio,Mexico,Cuauhtémoc,sandwich,19.417235,-99.163941
4153,Vips,Mexico,Cuauhtémoc,mexican,19.424368,-99.153979
4154,Taco Game,Mexico,Cuauhtémoc,tacos,19.40574,-99.177175
4155,Pizza Amore,Mexico,Cuauhtémoc,pizza,19.415576,-99.169563
4156,Alma de Quetzal,Mexico,Cuauhtémoc,mexican,19.42515,-99.155022
4157,Lucille,Mexico,Cuauhtémoc,pizza,19.418991,-99.160078
4158,El Portón,Mexico,Cuauhtémoc,mexican,19.424637,-99.153974
4159,Especias,Mexico,Cuauhtémoc,international,19.471353,-99.098864
4160,El Mesón del Abuelo,Mexico,Cuauhtémoc,mexican,19.465229,-99.180666
4161,Marcopolo,Mexico,Cuauhtémoc,italian,19.465266,-99.1812
4162,Salamandra,Mexico,Cuauhtémoc,mexican,19.465102,-99.181634
4163,La Fondue,Mexico,Cuauhtémoc,,19.348666,-99.162979
4164,Vapiano,Mexico,Cuauhtémoc,italian,19.367942,-99.259811
4165,Vapiano,Mexico,Cuauhtémoc,italian,19.441191,-99.203478
4166,Vapiano,Mexico,Cuauhtémoc,italian,19.446572,-99.1359
4167,Spiritello Trattoria Pizza,Mexico,Cuauhtémoc,italian,19.323008,-99.134545
4168,Frutos Prohibidos,Mexico,Cuauhtémoc,,19.417355,-99.159635
4169,Villa María,Mexico,Cuauhtémoc,mexican,19.435512,-99.192498
4170,CarbónVino - Keparrilla,Mexico,Cuauhtémoc,spanish,19.41228,-99.173471
4171,El Merito de Mar,Mexico,Cuauhtémoc,seafood,19.412482,-99.173294
4172,50 Friends,Mexico,Cuauhtémoc,pizza,19.412685,-99.172683
4173,Pablo el Erizo,Mexico,Cuauhtémoc,mexican,19.411805,-99.172522
4174,Terré,Mexico,Cuauhtémoc,international,19.410515,-99.175698
4175,Casa Rosalía,Mexico,Cuauhtémoc,spanish,19.431066,-99.141139
4176,Torteria Los Gueros,Mexico,Cuauhtémoc,mexican,19.414433,-99.157399
4177,Cantina El Sella,Mexico,Cuauhtémoc,mexican,19.414875,-99.153171
4178,"Cocina económica ""El zarape""",Mexico,Cuauhtémoc,regional,19.406385,-99.156619
4179,"Taquería ""El Sismo""",Mexico,Cuauhtémoc,,19.406302,-99.156624
4180,"""Los sabores de México""",Mexico,Cuauhtémoc,regional,19.406262,-99.156616
4181,"Mariscos ""Margarito""",Mexico,Cuauhtémoc,regional,19.407216,-99.156886
4182,,Mexico,Cuauhtémoc,,19.494342,-99.113499
4183,,Mexico,Cuauhtémoc,,19.494522,-99.11352
4184,La casa del pan,Mexico,Cuauhtémoc,,19.352383,-99.165229
4185,Cafetería Moheli,Mexico,Cuauhtémoc,international,19.349349,-99.16444
4186,Moshi Moshi,Mexico,Cuauhtémoc,sushi,19.359527,-99.270034
4187,Restaurante Escuela Zéfiro,Mexico,Cuauhtémoc,mexican,19.427328,-99.138078
4188,Chili's,Mexico,Cuauhtémoc,tex-mex,19.436936,-99.207016
4189,Sanborns,Mexico,Cuauhtémoc,,19.437562,-99.2069
4190,El Rincon Argentino,Mexico,Cuauhtémoc,argentinian,19.431643,-99.188922
4191,Pizza Hut,Mexico,Cuauhtémoc,pizza,19.433353,-99.184968
4192,El Popular,Mexico,Cuauhtémoc,,19.434267,-99.135392
4193,La Pagoda,Mexico,Cuauhtémoc,regional,19.434749,-99.139469
4194,Pollo Feliz,Mexico,Cuauhtémoc,Rosticería,19.350165,-99.146065
4195,Aquí está Texcoco,Mexico,Cuauhtémoc,mexican,19.346019,-99.148572
4196,El Buen Bife,Mexico,Cuauhtémoc,argentinian,19.345123,-99.157687
4197,El Gnomo,Mexico,Cuauhtémoc,burger,19.341966,-99.18137
4198,Los 3 poblanos,Mexico,Cuauhtémoc,mexican,19.335763,-99.17738
4199,Ave María,Mexico,Cuauhtémoc,italian,19.348851,-99.163611
4200,Los Danzantes,Mexico,Cuauhtémoc,mexican,19.348872,-99.163687
4201,Entrevero,Mexico,Cuauhtémoc,uruguayan,19.348892,-99.163758
4202,La Esquina de los Milagros,Mexico,Cuauhtémoc,mexican,19.348977,-99.16421
4203,El Farolito,Mexico,Cuauhtémoc,,19.406525,-99.172792
4204,El Califa,Mexico,Cuauhtémoc,mexican,19.406345,-99.172516
4205,Fishers,Mexico,Cuauhtémoc,fish,19.432848,-99.185078
4206,Hooters,Mexico,Cuauhtémoc,american,19.438133,-99.200771
4207,Al Andalus,Mexico,Cuauhtémoc,lebanese,19.427728,-99.129098
4208,Pizza Hut,Mexico,Cuauhtémoc,pizza,19.292548,-99.178037
4209,,Mexico,Cuauhtémoc,pizza,19.368969,-99.074401
4210,Cocina Dos,Mexico,Cuauhtémoc,mexican,19.386137,-99.058955
4211,Antojitos Los Amigos,Mexico,Cuauhtémoc,regional,19.284033,-99.186159
4212,Comedor Comunitario,Mexico,Cuauhtémoc,,19.284389,-99.18638
4213,Vicoo's Pizza,Mexico,Cuauhtémoc,pizza,19.288545,-99.179876
4214,El Asadero Argentino,Mexico,Cuauhtémoc,,19.291565,-99.174314
4215,Chetito,Mexico,Cuauhtémoc,Asador_Argentino,19.415909,-99.164883
4216,Club Naval del Sur,Mexico,Cuauhtémoc,,19.319194,-99.125034
4217,Pizza Hut,Mexico,Cuauhtémoc,pizza,19.300951,-99.113344
4218,Pollos Rio,Mexico,Cuauhtémoc,chicken,19.3158,-99.124545
4219,Toks Miramontes,Mexico,Cuauhtémoc,international,19.322482,-99.133343
4220,Toks,Mexico,Cuauhtémoc,mexican,19.447908,-99.206907
4221,Vips,Mexico,Cuauhtémoc,mexican,19.453331,-99.198181
4222,Potzolcalli,Mexico,Cuauhtémoc,,19.478035,-99.18471
4223,Meson Taurino,Mexico,Cuauhtémoc,,19.47957,-99.186368
4224,Curchis Chicken,Mexico,Cuauhtémoc,,19.479599,-99.187688
4225,VIPS Refineria,Mexico,Cuauhtémoc,,19.470852,-99.190864
4226,El Portón Azcapotzalco,Mexico,Cuauhtémoc,,19.471425,-99.193031
4227,Vips,Mexico,Cuauhtémoc,mexican,19.46805,-99.176822
4228,Los Bisquests Obregon,Mexico,Cuauhtémoc,,19.469125,-99.176584
4229,Benedetti´s Pizza,Mexico,Cuauhtémoc,pizza,19.470657,-99.167886
4230,Tortas Robles,Mexico,Cuauhtémoc,,19.43596,-99.146528
4231,El Rincón Zapatista,Mexico,Cuauhtémoc,,19.422004,-99.138539
4232,Julius Pizza,Mexico,Cuauhtémoc,,19.394233,-99.179801
4233,La RE Pizza,Mexico,Cuauhtémoc,,19.392745,-99.179484
4234,Asados Don Abel,Mexico,Cuauhtémoc,mexican;steak_house,19.42991,-99.16559
4235,Rey del Taco,Mexico,Cuauhtémoc,Tacos,19.351613,-99.151584
4236,Valencia Express,Mexico,Cuauhtémoc,spanish,19.425973,-99.170965
4237,Musume,Mexico,Cuauhtémoc,japanese,19.427236,-99.171257
4238,Daikoku,Mexico,Cuauhtémoc,japanese,19.428427,-99.171899
4239,Les Moustaches,Mexico,Cuauhtémoc,french,19.429633,-99.165622
4240,Las Tinajas,Mexico,Cuauhtémoc,spanish,19.429084,-99.173131
4241,Centro Castellano,Mexico,Cuauhtémoc,spanish,19.431119,-99.139989
4242,Jamón Jamón,Mexico,Cuauhtémoc,spanish,19.417846,-99.160832
4243,Vips,Mexico,Cuauhtémoc,mexican,19.415844,-99.127601
4244,La Casa de los Tacos,Mexico,Cuauhtémoc,mexican,19.348259,-99.163292
4245,Cambalache,Mexico,Cuauhtémoc,argentinian,19.370939,-99.17966
4246,Pizza Hut,Mexico,Cuauhtémoc,pizza,19.470458,-99.1686
4247,Sanborns,Mexico,Cuauhtémoc,international,19.454473,-99.13109
4248,La Sazón de Tlalpan,Mexico,Cuauhtémoc,,19.289085,-99.166683
4249,Tamayo,Mexico,Cuauhtémoc,,19.289146,-99.166381
4250,El Portón,Mexico,Cuauhtémoc,,19.445993,-99.15297
4251,La Gloria,Mexico,Cuauhtémoc,mexican,19.335049,-99.179585
4252,Pizza Copilco,Mexico,Cuauhtémoc,,19.33499,-99.179425
4253,Pizzería Copilco,Mexico,Cuauhtémoc,pizza,19.334632,-99.178393
4254,,Mexico,Cuauhtémoc,international,19.289266,-99.163769
4255,Rancho Tollocan,Mexico,Cuauhtémoc,,19.305882,-99.125235
4256,La Montejo,Mexico,Cuauhtémoc,,19.403976,-99.171679
4257,El 123,Mexico,Cuauhtémoc,,19.433252,-99.149387
4258,"Tamales ""Teresita""",Mexico,Cuauhtémoc,,19.448601,-99.145165
4259,Los Torritos,Mexico,Cuauhtémoc,,19.282425,-99.165049
4260,,Mexico,Cuauhtémoc,,19.431976,-99.129217
4261,Vips,Mexico,Cuauhtémoc,mexican,19.417916,-99.105387
4262,Antojeria la Guille II,Mexico,Cuauhtémoc,mexican,19.36636,-99.143909
4263,Kolobok,Mexico,Cuauhtémoc,Russian_food,19.381356,-99.157483
4264,Chili's,Mexico,Cuauhtémoc,tex-mex,19.373967,-99.163264
4265,El Churro Feliz,Mexico,Cuauhtémoc,,19.332542,-99.152715
4266,Hooters,Mexico,Cuauhtémoc,burger,19.374663,-99.162161
4267,La Cervecería de Barrio,Mexico,Cuauhtémoc,,19.377237,-99.160962
4268,COBÁ FONDA YUCATECA,Mexico,Cuauhtémoc,mexican,19.377712,-99.160578
4269,EL CALIFA,Mexico,Cuauhtémoc,mexican,19.376812,-99.160798
4270,El Afán,Mexico,Cuauhtémoc,mexican,19.380881,-99.15818
4271,Marina Bistro,Mexico,Cuauhtémoc,seafood,19.380877,-99.158413
4272,Pitas Saleh,Mexico,Cuauhtémoc,arab,19.382997,-99.156935
4273,Bistro Cheny,Mexico,Cuauhtémoc,,19.383161,-99.15687
4274,El Viejo Camilo,Mexico,Cuauhtémoc,grill,19.38572,-99.155439
4275,Barnabeu Tapas,Mexico,Cuauhtémoc,spanish_food,19.387268,-99.154495
4276,El Sencillito,Mexico,Cuauhtémoc,argentinian;barbecue;seafood,19.38705,-99.154182
4277,Giorgio's Pizzas,Mexico,Cuauhtémoc,pizza,19.386806,-99.154243
4278,Chester's,Mexico,Cuauhtémoc,italian,19.382121,-99.156976
4279,Ramen -ya,Mexico,Cuauhtémoc,japanese,19.377898,-99.175523
4280,Sushi Roll,Mexico,Cuauhtémoc,sushi,19.376514,-99.177822
4281,Pinche Gringo BBQ,Mexico,Cuauhtémoc,Texas_BBQ,19.393166,-99.152068
4282,Trok's torta,Mexico,Cuauhtémoc,mexican,19.376091,-99.186005
4283,California Pizza Kitchen,Mexico,Cuauhtémoc,pizza,19.365599,-99.166753
4284,Olive Garden,Mexico,Cuauhtémoc,italian,19.365644,-99.167523
4285,Restaurante Azumi,Brazil,Copacabana,,-22.964264,-43.176932
4286,O Caranguejo,Brazil,Copacabana,,-22.97636,-43.192336
4287,Bella Blú,Brazil,Copacabana,,-22.967586,-43.186045
4288,O Peixe Vivo,Brazil,Copacabana,fish,-22.965008,-43.182322
4289,Papo de Anjo,Brazil,Copacabana,,-22.96772,-43.183956
4290,Galeto Viva Flôr,Brazil,Copacabana,,-22.967427,-43.183209
4291,Galeto & Cia.,Brazil,Copacabana,,-22.9678,-43.182883
4292,Restaurante Novo,Brazil,Copacabana,,-22.967355,-43.182164
4293,Arab,Brazil,Copacabana,,-22.968481,-43.180533
4294,Manoel & Juaquim,Brazil,Copacabana,,-22.9686,-43.180748
4295,Siqueira Grill,Brazil,Copacabana,barbecue,-22.97023,-43.183548
4296,Manoel & Juaquim,Brazil,Copacabana,,-22.970368,-43.183441
4297,Carretão,Brazil,Copacabana,barbecue,-22.970328,-43.183881
4298,Rondinella,Brazil,Copacabana,,-22.970546,-43.183698
4299,Faenza,Brazil,Copacabana,,-22.970081,-43.183677
4300,Pavão Azul,Brazil,Copacabana,fish;seafood;petiscos,-22.967711,-43.184589
4301,Maxim's,Brazil,Copacabana,,-22.968131,-43.180004
4302,La Trattoria,Brazil,Copacabana,italian,-22.96801,-43.180252
4303,Eclipse,Brazil,Copacabana,,-22.984156,-43.190424
4304,Barão de Copa,Brazil,Copacabana,,-22.974994,-43.189702
4305,Toca do Siri,Brazil,Copacabana,fish,-22.986757,-43.19071
4306,,Brazil,Copacabana,japanese,-22.985493,-43.189843
4307,Siri Mole,Brazil,Copacabana,,-22.986603,-43.190755
4308,Cervantes,Brazil,Copacabana,,-22.962503,-43.175737
4309,Galeto Sat's,Brazil,Copacabana,,-22.962483,-43.176018
4310,Meia Pataca,Brazil,Copacabana,,-22.977809,-43.189092
4311,Chon Kou,Brazil,Copacabana,chinese,-22.982882,-43.190072
4312,Beco da Fome,Brazil,Copacabana,,-22.963177,-43.174904
4313,Pensão da Baiana,Brazil,Copacabana,,-22.967493,-43.186548
4314,Cardamomo,Brazil,Copacabana,,-22.972934,-43.1913
4315,Mab's,Brazil,Copacabana,,-22.965003,-43.174113
4316,Balcony,Brazil,Copacabana,,-22.966163,-43.17646
4317,Âncora Copacabana,Brazil,Copacabana,,-22.963867,-43.1909
4318,Montagu,Brazil,Copacabana,,-22.969926,-43.184221
4319,Comida Mineira,Brazil,Copacabana,regional,-22.972466,-43.190587
4320,El Pote,Brazil,Copacabana,Galeteria,-22.967614,-43.181933
4321,Crack dos Galetos,Brazil,Copacabana,chicken,-22.964697,-43.174658
4322,Cervejaria Devassa,Brazil,Copacabana,,-22.975907,-43.188271
4323,Monaco,Brazil,Copacabana,regional,-22.97816,-43.189393
4324,Don Camillo,Brazil,Copacabana,italian,-22.975715,-43.188153
4325,Casa do Barão,Brazil,Copacabana,,-22.974624,-43.190007
4326,Belvedere Gastronomia,Brazil,Copacabana,,-22.964672,-43.176085
4327,Amir,Brazil,Copacabana,lebanese,-22.965539,-43.176642
4328,Estação do Sabor,Brazil,Copacabana,brazilian,-22.966918,-43.182907
4329,Estação Sabor,Brazil,Copacabana,,-22.968432,-43.183389
4330,,Brazil,Copacabana,,-22.975674,-43.188799
4331,Stambul,Brazil,Copacabana,lebanese,-22.975576,-43.188609
4332,Pizzaria Caravelle,Brazil,Copacabana,pizza,-22.975682,-43.188697
4333,Fagulha Grill e Pizza Copa,Brazil,Copacabana,,-22.974514,-43.187868
4334,Rincão do Tchê,Brazil,Copacabana,steak_house,-22.975153,-43.188432
4335,Adega Pérola,Brazil,Copacabana,regional,-22.966183,-43.187326
4336,,Brazil,Copacabana,pizza,-22.972602,-43.191972
4337,Aipo e Aipim,Brazil,Copacabana,,-22.969925,-43.185325
4338,Currascaria Palace,Brazil,Copacabana,barbecue;brazilian,-22.966711,-43.178424
4339,Botequim do Léo,Brazil,Copacabana,regional,-22.963986,-43.17476
4340,Tipicamente,Brazil,Copacabana,brazilian,-22.968549,-43.188538
4341,Ginger Mamut,Brazil,Copacabana,international,-22.967917,-43.187451
4342,Ginger Mamut Bistrô-Bar,Brazil,Copacabana,,-22.964738,-43.181016
4343,Joe & Leo's,Brazil,Copacabana,burger;steak_house;brazilian;american,-22.975126,-43.189558
4344,,Brazil,Copacabana,brazilian;seafood;regional,-22.978101,-43.189812
4345,,Brazil,Copacabana,brazilian;regional;sandwich,-22.984786,-43.193344
4346,Cantina Donanna,Brazil,Copacabana,italian,-22.971352,-43.185469
4347,El Cid,Brazil,Copacabana,,-22.963256,-43.174679
4348,Ume Sushi,Brazil,Copacabana,,-22.98191,-43.191158
4349,Sorvete Italia,Brazil,Copacabana,,-22.974006,-43.188853
4350,Viva Gastronomia,Brazil,Copacabana,brazilian,-22.972981,-43.188413
4351,Haru Sushi Bar,Brazil,Copacabana,,-22.9724,-43.187975
4352,Soy,Brazil,Copacabana,,-22.972173,-43.186703
4353,Braseiro,Brazil,Copacabana,,-22.974835,-43.188251
4354,Feyzi Turkish Cuisine,Brazil,Copacabana,,-22.969918,-43.184055
4355,El Born,Brazil,Copacabana,,-22.975213,-43.188329
4356,El Born,Brazil,Copacabana,,-22.975931,-43.188837
4357,"Ellas, comida ao kilo",Brazil,Copacabana,,-22.979997,-43.190384
4358,Padaria Rosabela,Brazil,Copacabana,coffee_shop;lunch,-22.972449,-43.192142
4359,Aipo & Aipim,Brazil,Copacabana,,-22.967262,-43.181428
4360,Ibis Copacabana Posto 5,Brazil,Copacabana,,-22.976477,-43.191859
4361,Venga Chiringuito,Brazil,Copacabana,,-22.982914,-43.190172
4362,Quiosque Atlântico,Brazil,Copacabana,,-22.967305,-43.177109
4363,Pizzateca,Brazil,Copacabana,pizza,-22.972363,-43.19131
4364,Restaurante La Mole,Brazil,Copacabana,italian,-22.972784,-43.189225
4365,Home Pizza,Brazil,Copacabana,pizza,-22.964035,-43.176284
4366,La Calaca Copacabana,Brazil,Copacabana,mexican,-22.964522,-43.175991
4367,Basha,Brazil,Copacabana,lebanese,-22.965161,-43.177067
4368,Seu Vidal,Brazil,Copacabana,burger,-22.963803,-43.177627
4369,Koni,Brazil,Copacabana,japanese,-22.964589,-43.179663
4370,,Brazil,Copacabana,,-22.965262,-43.177954
4371,Deck,Brazil,Copacabana,,-22.970793,-43.183702
4372,Confeitaria Colombo,Brazil,Copacabana,,-22.985782,-43.186772
4373,Conexao Arte,Brazil,Copacabana,brazilian;italian;pasta;local,-22.963623,-43.175393
4374,Farro,Brazil,Copacabana,breakfast;pizza;sandwich;italian_pizza;tea;cake;coffee_shop,-22.969103,-43.186608
4375,,Brazil,Copacabana,,-22.977531,-43.189458
4376,Boteco Colarinho Escondido,Brazil,Copacabana,,-22.986663,-43.189854
4377,,Brazil,Copacabana,,-22.986904,-43.190788
4378,Pato louco,Brazil,Copacabana,,-22.967957,-43.184517
4379,Locale Pizza,Brazil,Copacabana,,-22.970222,-43.18826
4380,Braseiro Constante,Brazil,Copacabana,barbecue;brazilian;pizza;steak_house,-22.972963,-43.190809
4381,,Brazil,Copacabana,,-22.97298,-43.190809
4382,Suk Arabe,Brazil,Copacabana,,-22.97118,-43.187155
4383,Típicamente,Brazil,Copacabana,,-22.968306,-43.185369
4384,Santa satisfação,Brazil,Copacabana,italian;sandwich;chicken,-22.971914,-43.186704
4385,Brasileiro de Copa,Brazil,Copacabana,,-22.970367,-43.188174
4386,Bar do Adão Copacabana,Brazil,Copacabana,,-22.964463,-43.178691
4387,Quiosque Areia MPB,Brazil,Copacabana,brazilian,-22.967261,-43.177305
4388,Quiosque Areia MPB,Brazil,Copacabana,international,-22.967279,-43.177307
4389,,Brazil,Copacabana,,-22.972092,-43.186765
4390,Koni,Brazil,Copacabana,,-22.964441,-43.179584
4391,Spoleto,Brazil,Copacabana,,-22.964447,-43.179596
4392,Enchendo Linguiça,Brazil,Copacabana,brazilian,-22.971042,-43.183212
4393,Fairmont Marine Restô,Brazil,Copacabana,brazilian,-22.985862,-43.189415
4394,Belém Belém Amazônia,Brazil,Copacabana,brazilian;regional,-22.984818,-43.190957
4395,Teva Deli,Brazil,Copacabana,,-22.984292,-43.19065
4396,Arco Açaí,Brazil,Copacabana,,-22.964605,-43.179693
4397,Açaí Do Norte,Brazil,Copacabana,,-22.964555,-43.17454
4398,Formato Lanches,Brazil,Copacabana,,-22.965328,-43.176883
4399,Batata burgers,Brazil,Copacabana,,-22.963618,-43.176258
4400,Quick Galetos,Brazil,Copacabana,,-22.965886,-43.177574
4401,Refugio Veg,Brazil,Copacabana,burger,-22.984322,-43.190364
4402,Bardana,Brazil,Copacabana,brazilian,-22.981915,-43.190567
4403,Grão-Pará,Brazil,Copacabana,fish,-22.97436,-43.190796
4404,Balada Mix,Brazil,Copacabana,,-22.972333,-43.186313
4405,Koa Poke,Brazil,Copacabana,,-22.975367,-43.188305
4406,Ceviche!,Brazil,Copacabana,,-22.972159,-43.185509
4407,Forneria ciao,Brazil,Copacabana,pizza,-22.970725,-43.183984
4408,Mondengo,Brazil,Copacabana,,-22.974895,-43.187531
4409,Potenza Bar e Restaurante,Brazil,Copacabana,,-22.971076,-43.189288
4410,Margaux,United Arab Emirates,Downtown Dubai,french,25.194741,55.276006
4411,The Meat Co.,United Arab Emirates,Downtown Dubai,steak_house,25.194423,55.276171
4412,Nezesaussie,United Arab Emirates,Downtown Dubai,international,25.191088,55.277624
4413,Asado,United Arab Emirates,Downtown Dubai,steak,25.193869,55.27602
4414,The Rivington Grill,United Arab Emirates,Downtown Dubai,british,25.195078,55.276325
4415,Armani/Amal,United Arab Emirates,Downtown Dubai,international,25.197122,55.273916
4416,ريم البوادي,United Arab Emirates,Downtown Dubai,arab,25.197121,55.270853
4417,Hey Pesto,United Arab Emirates,Downtown Dubai,italian,25.201155,55.27287
4418,Karma Kafé,United Arab Emirates,Downtown Dubai,,25.195062,55.277071
4419,Souk al Bahar,United Arab Emirates,Downtown Dubai,lebanese,25.194962,55.277181
4420,Mizu,United Arab Emirates,Downtown Dubai,japanese,25.191099,55.271864
4421,"Manoushe Street,",United Arab Emirates,Downtown Dubai,lebanese;wrap,25.190939,55.281442
4422,Taipei Dao,United Arab Emirates,Downtown Dubai,,25.186522,55.27831
4423,The Cheesecake Factory,United Arab Emirates,Downtown Dubai,american,25.196546,55.278979
4424,Eat Greek,United Arab Emirates,Downtown Dubai,,25.195817,55.278042
4425,Karam Beirut,United Arab Emirates,Downtown Dubai,turkish;lebanese;kebab,25.196711,55.277005
4426,,United Arab Emirates,Downtown Dubai,asian;thai,25.194329,55.275106
4427,Al Hallab and Sweets,United Arab Emirates,Downtown Dubai,lebanese,25.195934,55.277654
4428,The Restaurant at Address Downtown,United Arab Emirates,Downtown Dubai,,25.193933,55.27915
4429,Mama Tant,United Arab Emirates,Downtown Dubai,,25.191138,55.274986
4430,Pappa Roti,United Arab Emirates,Downtown Dubai,,25.191201,55.273526
4431,Benelli,United Arab Emirates,Downtown Dubai,,25.191886,55.271915
4432,Zoga,United Arab Emirates,Downtown Dubai,,25.187468,55.279299
4433,Be Super Natural Kitchen,United Arab Emirates,Downtown Dubai,,25.199166,55.277815
4434,IHOP,United Arab Emirates,Downtown Dubai,breakfast;pancake,25.195457,55.278871
4435,California Pizza Citchen,United Arab Emirates,Downtown Dubai,,25.195729,55.278327
4436,Red Lobster,United Arab Emirates,Downtown Dubai,seafood,25.195576,55.278576
4437,Chili's,United Arab Emirates,Downtown Dubai,tex-mex,25.198163,55.278954
4438,Nordsee,United Arab Emirates,Downtown Dubai,fish,25.19696,55.276778
4439,Othman's Lounge,United Arab Emirates,Downtown Dubai,turkish,25.19195,55.274984
4440,Abd El Wahab Restaurant,United Arab Emirates,Downtown Dubai,,25.195126,55.276796
4441,Zahr el Laymoun,United Arab Emirates,Downtown Dubai,,25.194975,55.277213
4442,Em Sherif,United Arab Emirates,Downtown Dubai,lebanese,25.194815,55.277998
4443,مطعم ليلى اللبناني,United Arab Emirates,Downtown Dubai,,25.191345,55.271588
4444,Texas Roadhouse,United Arab Emirates,Downtown Dubai,,25.195614,55.278808
4445,Armani Lounge Burj Khalifa,United Arab Emirates,Downtown Dubai,,25.197064,55.274366
4446,Al Baba Sweets,United Arab Emirates,Downtown Dubai,,25.19194,55.279255
4447,,United Arab Emirates,Downtown Dubai,lebanese,25.196493,55.277277
4448,New Shanghai,United Arab Emirates,Downtown Dubai,,25.195881,55.279034
4449,,United Arab Emirates,Downtown Dubai,american,25.194788,55.277125
4450,,United Arab Emirates,Downtown Dubai,chinese,25.195237,55.278945
4451,باب المنصور,United Arab Emirates,Downtown Dubai,moroccan;arab,25.197052,55.270027
4452,TGI Fridays,United Arab Emirates,Downtown Dubai,american,25.195763,55.277823
4453,Binsina,United Arab Emirates,Downtown Dubai,,25.195185,55.279207
4454,,United Arab Emirates,Downtown Dubai,,25.192026,55.271841
4455,Pizza Pino,United Arab Emirates,Downtown Dubai,pizza;italian;international,25.196808,55.270609
4456,TATEL,United Arab Emirates,Downtown Dubai,spanish,25.19029,55.274831
4457,Tche-Tche,United Arab Emirates,Downtown Dubai,international,25.196321,55.26957
4458,Pizza Hut,United Arab Emirates,Downtown Dubai,pizza,25.196983,55.276765
4459,Leila,United Arab Emirates,Downtown Dubai,,25.191218,55.271624
4460,Czn Burak Bubai,United Arab Emirates,Downtown Dubai,turkish,25.193396,55.280878
4461,,United Arab Emirates,Downtown Dubai,,25.195104,55.276963
4462,بيروت خانم,United Arab Emirates,Downtown Dubai,lebanese,25.191806,55.276995
4463,,United Arab Emirates,Downtown Dubai,,25.202032,55.270836
4464,Lopo Pizzeria,United Arab Emirates,Downtown Dubai,,25.189848,55.280698
4465,L’eto,United Arab Emirates,Downtown Dubai,,25.197321,55.275993
4466,,United Arab Emirates,Downtown Dubai,arab;lebanese,25.195152,55.279301
4467,,United Arab Emirates,Downtown Dubai,burger;grill;steak_house,25.196664,55.27959
4468,,United Arab Emirates,Downtown Dubai,,25.194725,55.282196
4469,Qartuli Authentic Georgian,United Arab Emirates,Downtown Dubai,georgian,25.194776,55.283192
4470,,United Arab Emirates,Downtown Dubai,,25.194392,55.27798
4471,,United Arab Emirates,Downtown Dubai,italian,25.19685,55.272095
4472,Fouquet's,United Arab Emirates,Downtown Dubai,,25.191378,55.275667
4473,Arabeska Restaurant,United Arab Emirates,Downtown Dubai,,25.193662,55.276398
4474,TOTÓ,United Arab Emirates,Downtown Dubai,italian,25.190436,55.274376
4475,,United Arab Emirates,Downtown Dubai,,25.195096,55.276424
4476,,United Arab Emirates,Downtown Dubai,indian,25.191615,55.269744
4477,,United Arab Emirates,Downtown Dubai,american;asian,25.194958,55.276041
4478,lebanushi,United Arab Emirates,Downtown Dubai,lebanese,25.197349,55.280262
4479,Hamdi,Turkey,Fatih,,41.017163,28.969899
4480,,Turkey,Fatih,,41.012271,28.955118
4481,Konyalı Restaurant,Turkey,Fatih,,41.013559,28.985881
4482,,Turkey,Fatih,,41.016039,28.929986
4483,Marmara 3 Döner&Kumru,Turkey,Fatih,,41.013236,28.932247
4484,Le Caïque,Turkey,Fatih,,41.026546,28.958091
4485,Cibali,Turkey,Fatih,,41.026682,28.957759
4486,Sultan Mehmet Restaurant & Cafe,Turkey,Fatih,,41.009905,28.978848
4487,The Port Shield Pub & Restaurant,Turkey,Fatih,,41.011978,28.978224
4488,Cheers Soul Kitchen,Turkey,Fatih,Turkish_and_International,41.002697,28.974265
4489,Boukoleon Fish Restaurant,Turkey,Fatih,,41.00293,28.975586
4490,Sultan’s Inn,Turkey,Fatih,,41.003173,28.974533
4491,Daruzziyafe,Turkey,Fatih,regional,41.016694,28.962545
4492,Karakol Restaurant,Turkey,Fatih,turkish,41.009296,28.981083
4493,Sarnic Restaurant,Turkey,Fatih,,41.00987,28.979552
4494,Sofia,Turkey,Fatih,,41.009789,28.979445
4495,Giritli,Turkey,Fatih,greek;turkish,41.003659,28.980732
4496,Cankurtaran Öğretmenevi,Turkey,Fatih,,41.004149,28.982151
4497,Mihri,Turkey,Fatih,turkish,41.007266,28.979165
4498,Cistern Restaurant,Turkey,Fatih,,41.009997,28.979475
4499,Karina Fish House,Turkey,Fatih,seafood,41.003032,28.975344
4500,Korean Chinese,Turkey,Fatih,asian,41.003397,28.97426
4501,Nostra Casa,Turkey,Fatih,italian,41.003127,28.974316
4502,Seoul II Restaurant,Turkey,Fatih,korean,41.005366,28.980089
4503,,Turkey,Fatih,regional,41.00513,28.96371
4504,Sultan's Kitchen,Turkey,Fatih,regional,41.006249,28.969526
4505,Cigeristan,Turkey,Fatih,turkish,41.01178,28.949324
